feature,gain,split
5f76b9c2f,0.0,0
89347f75a,0.0,0
839c9da76,0.0,0
15177ef79,0.0,0
207021f50,0.0,0
a7ca43b38,0.0,0
fb59499f9,0.0,0
6c27de664,0.0,0
027e67ec7,0.0,0
fe28836c3,0.0,0
fc035f0aa,0.0,0
c7fd9abc6,0.0,0
652142369,0.0,0
5239ceb39,0.0,0
338651bd1,0.0,0
45b68f38e,0.0,0
8f66157e3,0.0,0
94f3dcaee,0.0,0
6d9ed0315,0.0,0
813536f90,0.0,0
e97fa47e4,0.0,0
48f9838a4,0.0,0
c4592ac16,0.0,0
b4353599c,0.0,0
c55eb4392,0.0,0
d7db08081,0.0,0
b8255c039,0.0,0
45ffef194,0.0,0
c15ac04ee,0.0,0
633e0d42e,0.0,0
578b81a77,0.0,0
2a3ac7716,0.0,0
9d2dea573,0.0,0
f765e41ac,0.0,0
fe3fe2667,0.0,0
ad4d381a5,0.0,0
b93c33953,0.0,0
f6240919f,0.0,0
9f5a3b3c0,0.0,0
71a56bdae,0.0,0
480611708,0.0,0
e71a0278c,0.0,0
870bab627,0.0,0
fd1620403,0.0,0
ec88e0a6a,0.0,0
87ee785b5,0.0,0
21a3176c5,0.0,0
2cbced573,0.0,0
12adc9937,0.0,0
8527c4fdb,0.0,0
51b53eaec,0.0,0
50a6c6789,0.0,0
26419fa97,0.0,0
7b6e769e4,0.0,0
ecdc88e4b,0.0,0
10d7e8a17,0.0,0
81f4bc3d8,0.0,0
78cbd925b,0.0,0
82ce5b08f,0.0,0
c8306d5b6,0.0,0
f846745dc,0.0,0
ecc439976,0.0,0
782ef399c,0.0,0
f14a940a2,0.0,0
2cc0fbc52,0.0,0
ac5260727,0.0,0
67a590e8a,0.0,0
0c49d75af,0.0,0
9a040fcee,0.0,0
01599af81,0.0,0
b361f589e,0.0,0
8c2252655,0.0,0
c8fb3c2d8,0.0,0
d4087a281,0.0,0
423058dba,0.0,0
cb39211ad,0.0,0
42b795e64,0.0,0
6dcd9e752,0.0,0
d00c96876,0.0,0
1b01ba505,0.0,0
080540c81,0.0,0
32591c8b4,0.0,0
80b6e9a8b,0.0,0
4c6a1accd,0.0,0
8b99e0487,0.0,0
5779da33c,0.0,0
c3b8e67d9,0.0,0
ad17d2065,0.0,0
9121c8d1b,0.0,0
226c80ec4,0.0,0
bb6a5b6e2,0.0,0
b33b29b75,0.0,0
a2d21363f,0.0,0
a4c9ea341,0.0,0
e622cfe3b,0.0,0
62a915028,0.0,0
57caa8dd6,0.0,0
1ac1a10d6,0.0,0
a84a800c6,0.0,0
22b3971f5,0.0,0
0c545307d,0.0,0
2954498ae,0.0,0
181e91b1c,0.0,0
2de811f82,0.0,0
7f8027faf,0.0,0
a8110109e,0.0,0
403e7e48d,0.0,0
81a212800,0.0,0
d8cc972fe,0.0,0
8f523faf2,0.0,0
cef9ab060,0.0,0
d19110e37,0.0,0
9c4073190,0.0,0
4758340d5,0.0,0
8761d9bb0,0.0,0
2193fe798,0.0,0
82953c4cd,0.0,0
440d9ff74,0.0,0
8411096ec,0.0,0
9678b95b7,0.0,0
fae0ce474,0.0,0
a185e35cc,0.0,0
e39963089,0.0,0
3fdb4d5e3,0.0,0
268b047cd,0.0,0
307ab31b9,0.0,0
148f36817,0.0,0
fa980a778,0.0,0
c8d90f7d7,0.0,0
0a9735aba,0.0,0
e32ad270b,0.0,0
de94ac9c7,0.0,0
6e7ffdb38,0.0,0
d62a74f59,0.0,0
df8466d2a,0.0,0
6a0b386ac,0.0,0
42b147ade,0.0,0
94ac25570,0.0,0
8d667ce31,0.0,0
9ce50845b,0.0,0
804dd7afe,0.0,0
53948b2f5,0.0,0
d5d4f936e,0.0,0
d6a122efd,0.0,0
8c2fd48f8,0.0,0
d4c72ccf2,0.0,0
2e51c4645,0.0,0
5cc9b6615,0.0,0
eb4a20186,0.0,0
784b9525e,0.0,0
83b151006,0.0,0
04e7a8426,0.0,0
b6e38a517,0.0,0
9d2835f75,0.0,0
6610f90f1,0.0,0
4fa02e1a8,0.0,0
e0a18e5b6,0.0,0
2bc6017e1,0.0,0
3839f8553,0.0,0
a8c7f5c13,0.0,0
00e87edf2,0.0,0
82775fc92,0.0,0
81e4c7077,0.0,0
ab8a614fa,0.0,0
b91632873,0.0,0
fd7c50a10,0.0,0
059dcb5a4,0.0,0
ffcec956f,0.0,0
5dfd0ef29,0.0,0
a79522786,0.0,0
aecbb0f94,0.0,0
8d4b52f9a,0.0,0
ef38209dc,0.0,0
753e0a307,0.0,0
bb425b41e,0.0,0
e4f19cd02,0.0,0
0e1921717,0.0,0
2a9fed806,0.0,0
be02583eb,0.0,0
c33a4095a,0.0,0
7e4399efc,0.0,0
23d6be31e,0.0,0
5cbf1b3ea,0.0,0
39896d3dd,0.0,0
34d3715d5,0.0,0
2a7a88ed3,0.0,0
849c464e7,0.0,0
1a44834bf,0.0,0
c6dc522f9,0.0,0
6192f193d,0.0,0
2028e022d,0.0,0
a6182b737,0.0,0
569e4df02,0.0,0
0809c8241,0.0,0
b1645d357,0.0,0
48df886f9,0.0,0
e9be18e4b,0.0,0
54d3e247f,0.0,0
ede70bfea,0.0,0
2ad4525cc,0.0,0
145c7b018,0.0,0
87e6b35f2,0.0,0
c653bfb18,0.0,0
44df9c106,0.0,0
34ceb0081,0.0,0
4a14d4e94,0.0,0
2715b2d4a,0.0,0
b26d16167,0.0,0
eae6fc02f,0.0,0
4a39584e5,0.0,0
455b51392,0.0,0
3bfeee88d,0.0,0
1d744ff92,0.0,0
36a56d23e,0.0,0
7c28990d7,0.0,0
42cf36d73,0.0,0
dd51d0fae,0.0,0
bc937f79a,0.0,0
219982fda,0.0,0
a3ef40228,0.0,0
b84b2f72d,0.0,0
c90e8490c,0.0,0
44146018f,0.0,0
0f73ff7fa,0.0,0
1adc3dc1b,0.0,0
d72f25c1e,0.0,0
1aeed6f70,0.0,0
aa2e796b4,0.0,0
0704e7155,0.0,0
315b44e13,0.0,0
7fa5bc19f,0.0,0
c16bf5841,0.0,0
536e3198c,0.0,0
8f993c285,0.0,0
7c4d628cf,0.0,0
32c6f9aa6,0.0,0
b0385cee8,0.0,0
3c7c7e24c,0.0,0
a8c17e75c,0.0,0
320c3880a,0.0,0
1e4464cd6,0.0,0
08a6181d8,0.0,0
2c338b4d6,0.0,0
985f4005a,0.0,0
30cef4483,0.0,0
284d07c28,0.0,0
b94360a3b,0.0,0
6760927a0,0.0,0
d00f7d768,0.0,0
2e00affd6,0.0,0
50c81fe9f,0.0,0
4c0845957,0.0,0
543c24e33,0.0,0
304633ac8,0.0,0
cfa552462,0.0,0
8b7190599,0.0,0
7585fce2a,0.0,0
e05e1751c,0.0,0
c624e6627,0.0,0
ff8561ce9,0.0,0
8fc7efaf0,0.0,0
dc54bd249,0.0,0
64d036163,0.0,0
acd155589,0.0,0
85da130e3,0.0,0
2a3c59733,0.0,0
d48c44c49,0.0,0
c768b2fbd,0.0,0
b47be7e76,0.0,0
9653c119c,0.0,0
f25d9935c,0.0,0
572a7f60f,0.0,0
5a88e3d89,0.0,0
d98484125,0.0,0
3786d208b,0.0,0
4685cc47b,0.0,0
1b48a4b5b,0.0,0
b5df42e10,0.0,0
79af1068d,0.0,0
4dfa4bc61,0.0,0
c96615af4,0.0,0
85d409e21,0.0,0
c104aeb2e,0.0,0
ad13147bd,0.0,0
06a1c3b47,0.0,0
95c85e227,0.0,0
22a7ccfa6,0.0,0
9a5273600,0.0,0
653ea8253,0.0,0
e9b117236,0.0,0
f7eee8212,0.0,0
d00757989,0.0,0
01c16cc5a,0.0,0
a37f4efc8,0.0,0
98af380ad,0.0,0
33288f3b2,0.0,0
5ab3be3e1,0.0,0
35d8689dd,0.0,0
2c0babb55,0.0,0
2f09a1edb,0.0,0
fc0e5130b,0.0,0
d5afd4fc5,0.0,0
8ec06d490,0.0,0
810a254cf,0.0,0
649ba759c,0.0,0
b9e9ec060,0.0,0
4ad6d935d,0.0,0
678e2d1dd,0.0,0
b6f5910aa,0.0,0
7f3479656,0.0,0
dd19c0b80,0.0,0
40ad014d1,0.0,0
5c613c9de,0.0,0
d8ea347e9,0.0,0
bb9be3403,0.0,0
199d30938,0.0,0
4788578fd,0.0,0
25968f96e,0.0,0
f49c1d119,0.0,0
17068424d,0.0,0
a6fbe0987,0.0,0
24d338fd8,0.0,0
08d17e384,0.0,0
e3c802dfd,0.0,0
ca85585ce,0.0,0
925ce0d9b,0.0,0
b266d28ce,0.0,0
b54c15cae,0.0,0
f7028f7d7,0.0,0
22fbf6997,0.0,0
8cc831c8b,0.0,0
6ae0787f3,0.0,0
cea37bfb1,0.0,0
63f291ac1,0.0,0
4f325b517,0.0,0
3429412c2,0.0,0
55338de22,0.0,0
2d7f256c6,0.0,0
be3b11d9b,0.0,0
c4de134af,0.0,0
51c141e64,0.0,0
3c649dad8,0.0,0
0b346adbd,0.0,0
56f619761,0.0,0
b15a468b2,0.0,0
98e309617,0.0,0
937854db6,0.0,0
08d203407,0.0,0
812e9b700,0.0,0
05410a84f,0.0,0
739b1f317,0.0,0
e5499c39d,0.0,0
f99cf5205,0.0,0
64bf3a12a,0.0,0
b79729525,0.0,0
62e587225,0.0,0
e24e3b26d,0.0,0
548c02798,0.0,0
83e2ae51c,0.0,0
a636266f3,0.0,0
eb5a2cc20,0.0,0
578a07608,0.0,0
b14d5014b,0.0,0
b66bf9d44,0.0,0
906d4316d,0.0,0
1210d0271,0.0,0
3c6980c42,0.0,0
21b0a54cb,0.0,0
f4e855860,0.0,0
4b2316bd5,0.0,0
298db341e,0.0,0
01fdd93d3,0.0,0
9ca9e4916,0.0,0
89ca53693,0.0,0
da35e792b,0.0,0
85816f8e3,0.0,0
45a400659,0.0,0
cb42584d1,0.0,0
7bf58da23,0.0,0
343fd2b6e,0.0,0
907e76fa9,0.0,0
614f8e1eb,0.0,0
1d9b78b9c,0.0,0
754c502dd,0.0,0
2e22a32fd,0.0,0
de63b3487,0.0,0
e9303f524,0.0,0
4d31993e8,0.0,0
034bec11b,0.0,0
36d35623e,0.0,0
08565b519,0.0,0
1c476fda5,0.0,0
f1b626ac2,0.0,0
50ad55eff,0.0,0
e3846e931,0.0,0
5894b1b1a,0.0,0
a7f6bf4a9,0.0,0
e720bdb02,0.0,0
ab7b12083,0.0,0
4d5a5e150,0.0,0
b76dbbf35,0.0,0
1ce203e4a,0.0,0
2f8931894,0.0,0
c99902a93,0.0,0
8d4d84ddc,0.0,0
cfd255ee3,0.0,0
e8d16b5b5,0.0,0
42a511316,0.0,0
194bbc66f,0.0,0
10350ea43,0.0,0
eaa0a68c4,0.0,0
56cec3aad,0.0,0
43727fb35,0.0,0
c6dee6d5b,0.0,0
d3ed79990,0.0,0
dc81173e9,0.0,0
b7492e4eb,0.0,0
6b16f4151,0.0,0
a5e0d3ddb,0.0,0
0c8e0cd38,0.0,0
1ea2c906f,0.0,0
cf3841208,0.0,0
dc3b4460b,0.0,0
a0fc89621,0.0,0
5747a79a9,0.0,0
99ea04b86,0.0,0
a175a9aa4,0.0,0
e14727834,0.0,0
8405c17e7,0.0,0
370f3cb6e,0.0,0
0a7c079ff,0.0,0
0f196b049,0.0,0
9aa14041f,0.0,0
8c94e6a4b,0.0,0
fac54bd7e,0.0,0
06ec9eb8b,0.0,0
b603ed95d,0.0,0
300d6c1f1,0.0,0
ac61229b6,0.0,0
ce0ee5a89,0.0,0
1ce5f7bde,0.0,0
2821ba86f,0.0,0
013127235,0.0,0
6a34d32d6,0.0,0
eff61d061,0.0,0
0a1cce57e,0.0,0
2a50e001c,0.0,0
b2541a277,0.0,0
30d424f24,0.0,0
1655bb8bb,0.0,0
df08959aa,0.0,0
cc9c2fc87,0.0,0
1e81432e7,0.0,0
37bd241bb,0.0,0
d9dc805dd,0.0,0
fd8f1d27f,0.0,0
c65451871,0.0,0
a028a97a2,0.0,0
0dfd57950,0.0,0
94c5d1093,0.0,0
a3316961d,0.0,0
50722cac3,0.0,0
8643f2a4a,0.0,0
d7334935b,0.0,0
f9a30f20a,0.0,0
b36a21d49,0.0,0
a8f80f111,0.0,0
f66c58ca7,0.0,0
598ae7ea9,0.0,0
0db8a9272,0.0,0
ddc07c4d6,0.0,0
75d240f7b,0.0,0
b02dfb243,0.0,0
804d8b55b,0.0,0
50a0d7f71,0.0,0
ce1f5b02a,0.0,0
ce408348f,0.0,0
a1f73b0d3,0.0,0
dae4d14b4,0.0,0
5c208a931,0.0,0
f1d56af33,0.0,0
07c9d1f37,0.0,0
8c00634d1,0.0,0
4a6f8b2c1,0.0,0
39d765b49,0.0,0
d0631e6c0,0.0,0
db1b70fc8,0.0,0
06148867b,0.0,0
ccba7a40b,0.0,0
227ff4085,0.0,0
76f135fa6,0.0,0
0f6386200,0.0,0
20a58c359,0.0,0
da1d826f5,0.0,0
7d7182143,0.0,0
2b21cd7d8,0.0,0
b95a93172,0.0,0
2cdaafb1a,0.0,0
2e55d0383,0.0,0
d208491c8,0.0,0
7a91cb0bc,0.0,0
4c256f2f9,0.0,0
884ec1cca,0.0,0
a5dfa7a30,0.0,0
0987a65a1,0.0,0
c036f4785,0.0,0
941244262,0.0,0
36ba6bac3,0.0,0
f96fc0e40,0.0,0
2fb7c2443,0.0,0
e816e534f,0.0,0
f06ce77ec,0.0,0
d77583e88,0.0,0
f5dde409b,0.0,0
1ae50d4c3,0.0,0
eeae7ad90,0.0,0
6e738ec87,0.0,0
c6776639f,0.0,0
dcc181073,0.0,0
6dad99586,0.0,0
e9fb84258,0.0,0
e8b599c85,0.0,0
22b3e64c8,0.0,0
8f3ab95d5,0.0,0
66671ad38,0.0,0
7650524a3,0.0,0
073914c77,0.0,0
7792cebe0,0.0,0
d7f15a3ad,0.0,0
d9d7227a4,0.0,0
4b624857b,0.0,0
8ceddccb8,0.0,0
205b0cfef,0.0,0
ce47f8cae,0.0,0
88c0ec0a6,0.0,0
6bee3733e,0.0,0
92fd74409,0.0,0
7ae1bfc99,0.0,0
8909b68e1,0.0,0
c5c073bb0,0.0,0
93715fe15,0.0,0
dbe757217,0.0,0
4e1a8f6eb,0.0,0
9b8eff1d7,0.0,0
d974e8584,0.0,0
83e3e2e60,0.0,0
dd85a900c,0.0,0
60cd556c9,0.0,0
704e2dc55,0.0,0
523ba9c40,0.0,0
de23dceb1,0.0,0
608639adb,0.0,0
f8b0c7834,0.0,0
f88e61ae6,0.0,0
f65d1049f,0.0,0
d1e4fdebb,0.0,0
82df5774d,0.0,0
870e70063,0.0,0
c9aaf844f,0.0,0
d9fbf30dd,0.0,0
a29c9f491,0.0,0
55e30b08f,0.0,0
32c8b9100,0.0,0
8d57e2749,0.0,0
717039eef,0.0,0
704d68890,0.0,0
d62e18fa0,0.0,0
988518e2d,0.0,0
dd84964c8,0.0,0
b97f08b24,0.0,0
abace6b29,0.0,0
f0d5ffe06,0.0,0
aeef86cf2,0.0,0
2306bf286,0.0,0
e3d64fcd7,0.0,0
caa272114,0.0,0
0345f70f2,0.0,0
0b398dcb9,0.0,0
12f9c92b6,0.0,0
f5bdb0007,0.0,0
8ff5cf8c3,0.0,0
6beb0b35d,0.0,0
ec5fb550f,0.0,0
c2de35a69,0.0,0
0dc481088,0.0,0
92c5f86c3,0.0,0
d7978c11c,0.0,0
f960e93ae,0.0,0
58e8e2c82,0.0,0
3b6b46221,0.0,0
9d709da93,0.0,0
14a22ab1a,0.0,0
7453eb289,0.0,0
2dd0e885c,0.0,0
7288c5f8c,0.0,0
8160230fd,0.0,0
f3522fdaf,0.0,0
bf45d326d,0.0,0
5cd51bc4b,0.0,0
61f7bc574,0.0,0
cf4a89033,0.0,0
23099cfb2,0.0,0
7f17e0b2a,0.0,0
b2a22ec15,0.0,0
cbf236577,0.0,0
ea01904df,0.0,0
6c2d09fb1,0.0,0
8895ea516,0.0,0
4baa9ff99,0.0,0
6b6cd5719,0.0,0
c84209935,0.0,0
2223c664d,0.0,0
48aa6d627,0.0,0
77d47436d,0.0,0
d70d8a779,0.0,0
92ba988e1,0.0,0
d50798d34,0.0,0
f06078487,0.0,0
81076f743,0.0,0
c2d20c241,0.0,0
613325ad7,0.0,0
069a2c70b,0.0,0
65f701080,0.0,0
ecd43a18b,0.0,0
05c276b21,0.0,0
525330519,0.0,0
4cc452738,0.0,0
4fcacc0d8,0.0,0
f17ff4efd,0.0,0
fcc17a41d,0.0,0
79e0c374a,0.0,0
170b48e6b,0.0,0
a697e9248,0.0,0
66891582e,0.0,0
23c3f4cd9,0.0,0
746cdb817,0.0,0
65d14abf0,0.0,0
ac7a97382,0.0,0
890d30d93,0.0,0
24292d615,0.0,0
c21bcefe0,0.0,0
7b0d065a9,0.0,0
1aca2cf15,0.0,0
ed9e99c25,0.0,0
20868afc1,0.0,0
375c6080e,0.0,0
10ad80117,0.0,0
e8bd579ae,0.0,0
dee882846,0.0,0
9a1d8054b,0.0,0
85505df26,0.0,0
6f53aee73,0.0,0
6b1da7278,0.0,0
c23810d14,0.0,0
adc721d55,0.0,0
24bcc2f15,0.0,0
6377a6293,0.0,0
45630adf0,0.0,0
992b5c34d,0.0,0
89db78d8e,0.0,0
0ccd6454a,0.0,0
294bf4161,0.0,0
5d900b8ce,0.0,0
46b9587b7,0.0,0
939cb6e17,0.0,0
693972ceb,0.0,0
6cf7644e0,0.0,0
4877151a3,0.0,0
87eb21c50,0.0,0
a28164ed4,0.0,0
1ab7a3c7f,0.0,0
6cd62da62,0.0,0
11b0ebe2a,0.0,0
2fbc7a055,0.0,0
303572ae2,0.0,0
e2e1aaa1e,0.0,0
ccc9ba695,0.0,0
29394ecff,0.0,0
08d1f69ef,0.0,0
1ced7f0b4,0.0,0
a59d32627,0.0,0
470cea05f,0.0,0
70f3a87ec,0.0,0
a1868e9ec,0.0,0
5ea313a8c,0.0,0
66f57f2e5,0.0,0
e18f9032c,0.0,0
08da2f555,0.0,0
7ec8cff44,0.0,0
3d3d91a1e,0.0,0
96e03563a,0.0,0
4fcb73cb1,0.0,0
a86294f8b,0.0,0
ca58e6370,0.0,0
ed495216f,0.0,0
7d944fb0c,0.0,0
497adaff8,0.0,0
d28549f40,0.0,0
db18ddf75,0.0,0
495fe6539,0.0,0
460744630,0.0,0
dca3856ad,0.0,0
e506de1e1,0.0,0
c77f6dbfe,0.0,0
7033c6f09,0.0,0
4033373c9,0.0,0
73548d497,0.0,0
a3faa799b,0.0,0
049e4daae,0.0,0
494294e71,0.0,0
38e6b2fc1,0.0,0
24fef0850,0.0,0
c02ab7d25,0.0,0
150dc0956,0.0,0
c47821260,0.0,0
d1cf68555,0.0,0
6b0722bfa,0.0,0
338f04484,0.0,0
729284778,0.0,0
1b6c8debf,0.0,0
a3fb71dbd,0.0,0
4d2c7622d,0.0,0
f31b73813,0.0,0
b2790ef54,0.0,0
90e069c70,0.0,0
b41a9fc75,0.0,0
90db65912,0.0,0
4ea447064,0.0,0
018d6afbb,0.0,0
4b336f62e,0.0,0
99197edf2,0.0,0
526ed2bec,0.0,0
9dbb6b717,0.0,0
bf6f90180,0.0,0
94e87cc26,0.0,0
ed0860a34,0.0,0
bd16de4ba,0.0,0
fcab1682f,0.0,0
55d7eb6d2,0.0,0
49db469f5,0.0,0
1e6040658,0.0,0
f99a09543,0.0,0
0c4bf4863,0.0,0
7d182d05c,0.0,0
ae41a98b6,0.0,0
adc70e02f,0.0,0
1520de553,0.0,0
ea21d2722,0.0,0
7210546b2,0.0,0
188e8ca61,0.0,0
50640c29c,0.0,0
b728093e6,0.0,0
2991c6c02,0.0,0
eb4dc2cdf,0.0,0
3ccc39318,0.0,0
b4e4a184a,0.0,0
d6033b6eb,0.0,0
530e9b9b8,0.0,0
c38ca8ae3,0.0,0
52695ed4a,0.0,0
d318bea95,0.0,0
4e98771c9,0.0,0
72505ebb2,0.0,0
13bc4dacc,0.0,0
851697562,0.0,0
6f29fbbc7,0.0,0
593d5a082,0.0,0
eef3f5c49,0.0,0
b495b7492,0.0,0
46dafc868,0.0,0
ddd416fe0,0.0,0
256f1449f,0.0,0
e059a8594,0.0,0
22a123588,0.0,0
5502d45f5,0.0,0
503de0024,0.0,0
68891097e,0.0,0
6035df6d8,0.0,0
7eacd712f,0.0,0
99f466457,0.0,0
701aaedab,0.0,0
6fec5a793,0.0,0
c035b5d2d,0.0,0
1fb62e0dc,0.0,0
f7faf2d9f,0.0,0
ffb34b926,0.0,0
bc2bf3bcd,0.0,0
025dea3b3,0.0,0
b5ad8afe0,0.0,0
90b0ed912,0.0,0
b21f5b472,0.0,0
f402f59ff,0.0,0
aeb3a6ccf,0.0,0
5693d94b2,0.0,0
c14e46633,0.0,0
6d07828ca,0.0,0
c5dacc85b,0.0,0
90a438099,0.0,0
7ac332a1d,0.0,0
fa6e76901,0.0,0
ef4b87773,0.0,0
70ee7950a,0.0,0
cdf5a5db0,0.0,0
5661462ee,0.0,0
7e1c4f651,0.0,0
a1995906f,0.0,0
f2af9300f,0.0,0
61b568ab8,0.0,0
82ba7a053,0.0,0
9c3f5714f,0.0,0
084031585,0.0,0
0ce078942,0.0,0
34d3974de,0.0,0
04e06920e,0.0,0
5a88b7f01,0.0,0
5985f4c31,0.0,0
77da28065,0.0,0
9ca45f3c8,0.0,0
fd1187d68,0.0,0
f5f97a9e8,0.0,0
3ad3d521e,0.0,0
bacadce94,0.0,0
0badd2fa2,0.0,0
2ab5a56f5,0.0,0
1ff6be905,0.0,0
29714c47d,0.0,0
b9b7f388d,0.0,0
51ebff825,0.0,0
1a5a424f8,0.0,0
51c534b54,0.0,0
9cc5d1d8f,0.0,0
7720ab0dd,0.0,0
f416800e9,0.0,0
f18d3931b,0.0,0
a61ce65a2,0.0,0
b77bc4dac,0.0,0
be448d5b9,0.0,0
5a53ebb69,0.0,0
437ff8730,0.0,0
c224ec4d9,0.0,0
212226b7b,0.0,0
170230a4c,0.0,0
c98c2d3c0,0.0,0
d5858c659,0.0,0
856225035,0.0,0
039b8bbc6,0.0,0
c44348d76,0.0,0
cc35ec717,0.0,0
1f1f641f1,0.0,0
5df2068b0,0.0,0
6cd6037bd,0.0,0
a61dfaaa3,0.0,0
aac0c81ba,0.0,0
87ba106d3,0.0,0
aaed60a3d,0.0,0
8b6ae05dc,0.0,0
4a3248e89,0.0,0
7497a6bc9,0.0,0
11ad148bd,0.0,0
69d8b4020,0.0,0
c36bcacc5,0.0,0
151d318cd,0.0,0
ab0cddb90,0.0,0
2d6bd8275,0.0,0
dfdf4b580,0.0,0
c87722678,0.0,0
a8c320153,0.0,0
7df8788e8,0.0,0
a04684f1f,0.0,0
fa977f17b,0.0,0
645b47cde,0.0,0
7298ca1ef,0.0,0
d80abf8bc,0.0,0
654dd8a3b,0.0,0
7fc39583c,0.0,0
8c94b6675,0.0,0
e421c414e,0.0,0
5b91580ee,0.0,0
964335fdf,0.0,0
5a86cabd0,0.0,0
6cb207ac9,0.0,0
c1bc828da,0.0,0
e90ed19da,0.0,0
c4d38135f,0.0,0
968b01ca3,0.0,0
26b423c42,0.0,0
b4ced4b7a,0.0,0
603e85eb7,0.0,0
ea18d720e,0.0,0
ec863cb52,0.0,0
4e8196700,0.0,0
5d5c5ce6d,0.0,0
34b15f335,0.0,0
a8cb14b00,0.0,0
2f0771a37,0.0,0
30347e683,0.0,0
d08d1fbe3,0.0,0
6ee66e115,0.0,0
dc5a8f1d8,0.0,0
11d86fa6a,0.0,0
77c9823f2,0.0,0
8d6c2a0b2,0.0,0
adf119b9a,0.0,0
cff75dd09,0.0,0
96f83a237,0.0,0
6c7a4567c,0.0,0
4fcfd2b4d,0.0,0
f3b9c0b95,0.0,0
71cebf11c,0.0,0
d966ac62c,0.0,0
68b647452,0.0,0
c88d108c9,0.0,0
ff7b471cd,0.0,0
d5308d8bc,0.0,0
0d866c3d7,0.0,0
bc3f77679,0.0,0
0eff5bf95,0.0,0
c330f1a67,0.0,0
2cb4d123e,0.0,0
eeac16933,0.0,0
316b978cd,0.0,0
605728195,0.0,0
472cd130b,0.0,0
7207afb67,0.0,0
15dba7177,0.0,0
cbf34125e,0.0,0
4563c7ee5,0.0,0
c679b0013,0.0,0
93f686d09,0.0,0
8e7a80f64,0.0,0
e034322f0,0.0,0
60cb16e88,0.0,0
9d435a85b,0.0,0
73a32cd05,0.0,0
29eddc376,0.0,0
d8fa4d098,0.0,0
ef6fab1bc,0.0,0
1de1fda2c,0.0,0
665493ecc,0.0,0
e7620cba2,0.0,0
d40eb2705,0.0,0
5d26f4d92,0.0,0
fd206ec4d,0.0,0
19a4e3e16,0.0,0
e975d3be7,0.0,0
0564ff72c,0.0,0
bd7e6d2af,0.0,0
2127bb611,0.0,0
2f92a1a45,0.0,0
312832f30,0.0,0
9f05b2279,0.0,0
dd2fc27b0,0.0,0
af1d28337,0.0,0
26b260c2b,0.0,0
604ac0633,0.0,0
133714358,0.0,0
ee7e4581d,0.0,0
3770cb9fa,0.0,0
3e0e55648,0.0,0
a939664aa,0.0,0
b0f5ed414,0.0,0
a72e0bf30,0.0,0
e662f1672,0.0,0
ec1425047,0.0,0
78a879b5d,0.0,0
bd550871c,0.0,0
828b327a6,0.0,0
ec73030f6,0.0,0
c5b30277a,0.0,0
c16a7d537,0.0,0
bd6671d31,0.0,0
9a9b4a012,0.0,0
8367dfc36,0.0,0
92e056c5c,0.0,0
c377b9acf,0.0,0
e0f6a993a,0.0,0
f3e544d66,0.0,0
0cb171797,0.0,0
80c0c9910,0.0,0
9f8df01bd,0.0,0
0a69cc2be,0.0,0
563d2f09a,0.0,0
7ee833549,0.0,0
7b58c8e37,0.0,0
cde9c35e8,0.0,0
587a5d8c3,0.0,0
42fdff3a0,0.0,0
dc135562a,0.0,0
2ca23426b,0.0,0
bf406b82b,0.0,0
4ec3bfda8,0.0,0
8984e4066,0.0,0
4065efbb6,0.0,0
f944d9d43,0.0,0
59cb69870,0.0,0
ac2392a17,0.0,0
464676511,0.0,0
dea4edd89,0.0,0
78f7fcebd,0.0,0
c2acc5633,0.0,0
0231f07ed,0.0,0
78c239acf,0.0,0
ba499c6d9,0.0,0
76a75bd91,0.0,0
871617f50,0.0,0
e83d8d925,0.0,0
c2c4491d5,0.0,0
1529e64f6,0.0,0
acee6ff41,0.0,0
bb6260a44,0.0,0
9c740daca,0.0,0
9f1d2d4e4,0.0,0
fcc8443d9,0.0,0
b638b4fce,0.0,0
da0c7bb85,0.0,0
093cfe734,0.0,0
bd009fcb0,0.0,0
c5f5e2a40,0.0,0
0943b38f3,0.0,0
a4346e2e2,0.0,0
455f29419,0.0,0
3c556d78f,0.0,0
2ebdfbd78,0.0,0
13b8f7347,0.0,0
6fee0d7b4,0.0,0
b70c62d47,0.0,0
279f03bdc,0.0,0
a94e1b839,0.0,0
d7285f250,0.0,0
ae28689a2,0.0,0
8ca08456c,0.0,0
3c2f0f2c5,0.0,0
f6a05ad95,0.0,0
b07303fc6,0.0,0
d87dcac58,0.0,0
e803a2db0,0.0,0
403b0e1e4,0.0,0
e8b513e29,0.0,0
d74a5ca6d,0.0,0
7a1e99f69,0.0,0
14fd68c51,0.0,0
29bf806d6,0.0,0
a47434e94,0.0,0
b709fd525,0.0,0
7194699cd,0.0,0
4c536ffc0,0.0,0
89e69d1a3,0.0,0
05527f031,0.0,0
79911bfa5,0.0,0
2b5c2a7ad,0.0,0
1d79bc053,0.0,0
dd2fc85d7,0.0,0
9f5f58e61,0.0,0
b062e1a6f,0.0,0
26e4ae773,0.0,0
86610a923,0.0,0
018f23166,0.0,0
8d468092c,0.0,0
9581ec522,0.0,0
fb5e79385,0.0,0
4cbc12381,0.0,0
c8c4ef2e5,0.0,0
115869b5c,0.0,0
d0af0fbd3,0.0,0
cc02b385f,0.0,0
d3a6362c5,0.0,0
da215e99e,0.0,0
8caefc97e,0.0,0
81c060fb9,0.0,0
055232767,0.0,0
